iso3,Year,inform_ph,gain,inform_ph_class,gain_class
DNK,2013,10,71.8937046460493,Very low,Very low
DNK,2014,10,72.0700969550013,Very low,Very low
DNK,2015,10,72.1039630298608,Very low,Very low
DNK,2016,12,70.9803250247017,Very low,Very low
DNK,2017,12,70.9987024560214,Very low,Very low
DNK,2018,12,70.9690550158846,Very low,Very low
DNK,2019,12,70.8382863351973,Very low,Very low
DNK,2020,12,71.0960164429768,Very low,Very low
DNK,2021,12,71.0960164429768,Very low,Very low
DNK,2022,12,71.0960164429768,Very low,Very low
DOM,1995,49,43.4263914944039,Medium,High
DOM,1996,49,43.4979158026678,Medium,High
DOM,1997,49,43.3032831577895,Medium,High
DOM,1998,49,43.2427492699869,Medium,High
DOM,1999,49,43.5336091528553,Medium,High
DOM,2000,49,43.7288483395064,Medium,High
DOM,2001,49,44.0213272251224,Medium,High
DOM,2002,49,43.8598876098998,Medium,High
DOM,2003,49,43.2474966307922,Medium,High
DOM,2004,49,43.6521328939517,Medium,High
DOM,2005,49,43.4631716153378,Medium,High
DOM,2006,49,43.7766541500983,Medium,High
DOM,2007,49,44.1795348041537,Medium,High
DOM,2008,49,44.8501420974373,Medium,High
DOM,2009,49,46.2415157026211,Medium,Medium
DOM,2010,49,45.9703496922584,Medium,Medium
DOM,2011,49,45.9245870411347,Medium,Medium
DOM,2012,51,46.2898399267794,High,Medium
DOM,2013,55,46.3207493788096,High,Medium
DOM,2014,54,46.5453096196223,High,Medium
DOM,2015,53,46.5604006599981,High,Medium
DOM,2016,52,46.4957587938454,High,Medium
DOM,2017,52,46.2982637849368,High,Medium
DOM,2018,51,46.1827435678762,High,Medium
DOM,2019,51,46.2454547501097,High,Medium
DOM,2020,52,46.4680098930423,High,Medium
DOM,2021,52,46.4680098930423,High,Medium
DOM,2022,52,46.4680098930423,High,Medium
DZA,1995,41,44.6390380801078,Medium,High
DZA,1996,41,44.7445305420357,Medium,High
DZA,1997,41,44.7560764245609,Medium,High
DZA,1998,41,44.8468303006712,Medium,High
DZA,1999,41,45.170234351331,Medium,Medium
DZA,2000,41,45.4389219999515,Medium,Medium
DZA,2001,41,45.6437381906236,Medium,Medium
DZA,2002,41,45.8268029763797,Medium,Medium
DZA,2003,41,46.1830026316281,Medium,Medium
DZA,2004,41,46.6875473504958,Medium,Medium
DZA,2005,41,46.8245909812408,Medium,Medium
DZA,2006,41,45.4328137387301,Medium,Medium
DZA,2007,41,45.4449395589736,Medium,Medium
DZA,2008,41,45.5773706463959,Medium,Medium
DZA,2009,41,45.556591362647,Medium,Medium
DZA,2010,41,45.0913882032013,Medium,Medium
DZA,2011,41,44.7643071168875,Medium,High
DZA,2012,43,44.8406804960644,Medium,High
DZA,2013,46,45.356167861348,Medium,Medium
DZA,2014,45,45.2774470161251,Medium,Medium
DZA,2015,44,45.53299930573,Medium,Medium
DZA,2016,44,45.9307478258546,Medium,Medium
DZA,2017,44,46.8765879404762,Medium,Medium
DZA,2018,44,46.9904464228681,Medium,Medium
DZA,2019,44,47.0002918370366,Medium,Medium
DZA,2020,44,47.0466380228906,Medium,Medium
DZA,2021,44,47.0466380228906,Medium,Medium
DZA,2022,44,47.0466380228906,Medium,Medium
ECU,1995,51,41.528954566971,High,High
ECU,1996,51,41.2727325442116,High,High
ECU,1997,51,41.4227409396644,High,High
ECU,1998,51,41.3637144298487,High,High
ECU,1999,51,40.7312894769192,High,High
ECU,2000,51,40.5700827192085,High,High
ECU,2001,51,40.6484464586873,High,High
ECU,2002,51,40.4436438860261,High,High
ECU,2003,51,40.8474061183212,High,High
ECU,2004,51,41.4965274718908,High,High
ECU,2005,51,41.4163490340848,High,High
ECU,2006,51,41.3407327697286,High,High
ECU,2007,51,41.2789526391584,High,High
ECU,2008,51,41.6621899524254,High,High
ECU,2009,51,41.9843124950219,High,High
ECU,2010,51,41.7007247347624,High,High
ECU,2011,51,42.1160761881567,High,High
ECU,2012,52,42.477095816696,High,High
ECU,2013,51,42.6835581380538,High,High
ECU,2014,51,43.1342017484172,High,High
ECU,2015,50,43.159006636529,High,High
ECU,2016,51,44.2730839883878,High,High
ECU,2017,50,44.2592174340593,High,High
ECU,2018,50,44.5845364206521,High,High
ECU,2019,50,44.5719270829296,High,High
ECU,2020,50,44.3898284616998,High,High
ECU,2021,50,44.3898284616998,High,High
ECU,2022,50,44.3898284616998,High,High
EGY,1995,47,44.5487234731166,Medium,High
EGY,1996,47,44.5500346126907,Medium,High
EGY,1997,47,44.6064953205516,Medium,High
EGY,1998,47,44.732761584172,Medium,High
EGY,1999,47,44.7382901447469,Medium,High
EGY,2000,47,44.7020764828568,Medium,High
EGY,2001,47,44.515068554426,Medium,High
EGY,2002,47,44.4583492075915,Medium,High
EGY,2003,47,44.0952246824902,Medium,High
EGY,2004,47,44.154858233852,Medium,High
EGY,2005,47,43.8676661523164,Medium,High
EGY,2006,47,41.895824602822,Medium,High
EGY,2007,47,42.4997237983472,Medium,High
EGY,2008,47,43.9917919527731,Medium,High
EGY,2009,47,44.4783779298852,Medium,High
EGY,2010,47,44.7811843486146,Medium,High
EGY,2011,47,44.1912688260603,Medium,High
EGY,2012,48,44.4954754761297,Medium,High
EGY,2013,46,44.2703208076381,Medium,High
EGY,2014,46,44.4539371445602,Medium,High
EGY,2015,45,44.553706194626,Medium,High
EGY,2016,45,44.4082207147958,Medium,High
EGY,2017,45,44.6635197007649,Medium,High
EGY,2018,45,44.8716289187015,Medium,High
EGY,2019,45,44.9521125416048,Medium,High
EGY,2020,44,45.1114514744084,Medium,Medium
EGY,2021,45,45.1114514744084,Medium,Medium
EGY,2022,45,45.1114514744084,Medium,Medium
ERI,1995,51,36.8676429379769,High,Very high
ERI,1996,51,36.9796298351109,High,Very high
ERI,1997,51,37.5336333385661,High,Very high
ERI,1998,51,38.0356092330194,High,Very high
ERI,1999,51,37.9500542278024,High,Very high
ERI,2000,51,37.8527332677761,High,Very high
ERI,2001,51,36.9792240422743,High,Very high
ERI,2002,51,36.2176590206617,High,Very high
ERI,2003,51,34.5643711545239,High,Very high
ERI,2004,51,34.2886436896587,High,Very high
ERI,2005,51,32.6209248695923,High,Very high
ERI,2006,51,31.0843882546065,High,Very high
ERI,2007,51,30.8216268624987,High,Very high
ERI,2008,51,30.9453738015294,High,Very high
ERI,2009,51,30.7280356607936,High,Very high
ERI,2010,51,30.2647964735073,High,Very high
ERI,2011,51,30.3490541292063,High,Very high
ERI,2012,51,30.4067901636164,High,Very high
ERI,2013,50,30.1861738480057,High,Very high
ERI,2014,51,30.4650824935549,High,Very high
ERI,2015,51,30.135952049312,High,Very high
ERI,2016,51,31.5164848285504,High,Very high
ERI,2017,51,31.2188676884552,High,Very high
ERI,2018,51,31.1889220397113,High,Very high
ERI,2019,50,31.0510023532488,High,Very high
ERI,2020,50,31.0759265985031,High,Very high
ERI,2021,50,31.0759265985031,High,Very high
ERI,2022,49,31.0759265985031,Medium,Very high
ESP,1995,28,58.3964860207201,Low,Low
ESP,1996,28,58.8125940169833,Low,Low
ESP,1997,28,59.1167750201502,Low,Low
ESP,1998,28,59.4026976561145,Low,Low
ESP,1999,28,59.9265342050564,Low,Low
ESP,2000,28,60.5831726568935,Low,Very low
ESP,2001,28,60.5525526070161,Low,Very low
ESP,2002,28,60.6991716446914,Low,Very low
ESP,2003,28,60.6835569801121,Low,Very low
ESP,2004,28,60.6758009229146,Low,Very low
ESP,2005,28,61.0918196482836,Low,Very low
ESP,2006,28,61.5425090877463,Low,Very low
ESP,2007,28,61.6489755630921,Low,Very low
ESP,2008,28,61.7802369489273,Low,Very low
ESP,2009,28,61.2911103346652,Low,Very low
ESP,2010,28,60.9969288825471,Low,Very low
ESP,2011,28,61.3805896470222,Low,Very low
ESP,2012,30,61.5191335741005,Low,Very low
ESP,2013,27,61.4639381753136,Low,Very low
ESP,2014,28,61.8286746016241,Low,Very low
ESP,2015,28,62.063193433307,Low,Very low
ESP,2016,25,62.0251245436351,Low,Very low
ESP,2017,25,62.3337636729214,Low,Very low
ESP,2018,25,62.1701652314845,Low,Very low
ESP,2019,25,62.1488581361403,Low,Very low
ESP,2020,25,61.8198642657877,Low,Very low
ESP,2021,25,61.8198642657877,Low,Very low
ESP,2022,25,61.8198642657877,Low,Very low
EST,1995,13,54.9718302688375,Very low,Low
EST,1996,13,55.2371094006415,Very low,Low
EST,1997,13,55.37606974214,Very low,Low
EST,1998,13,55.1850584846581,Very low,Low
EST,1999,13,55.5370199086465,Very low,Low
EST,2000,13,55.8436012981327,Very low,Low
EST,2001,13,56.4714373806587,Very low,Low
EST,2002,13,56.9145988289975,Very low,Low
EST,2003,13,57.1438068952336,Very low,Low
EST,2004,13,57.5370573889563,Very low,Low
EST,2005,13,58.2020862539106,Very low,Low
EST,2006,13,61.4022268315795,Very low,Very low
EST,2007,13,61.9292106941473,Very low,Very low
EST,2008,13,62.5351526019441,Very low,Very low
EST,2009,13,62.4667775141547,Very low,Very low
EST,2010,13,62.8169717592114,Very low,Very low
EST,2011,13,62.6533395365279,Very low,Very low
EST,2012,14,62.2219469552564,Very low,Very low
EST,2013,14,62.8262631543705,Very low,Very low
EST,2014,13,64.2465961219631,Very low,Very low
EST,2015,13,64.0646315949483,Very low,Very low
EST,2016,13,63.0644205682736,Very low,Very low
EST,2017,13,63.0738422479382,Very low,Very low
EST,2018,12,62.7900042565933,Very low,Very low
EST,2019,12,63.0325007286836,Very low,Very low
EST,2020,12,62.7621618456057,Very low,Very low
EST,2021,12,62.7621618456057,Very low,Very low
EST,2022,12,62.7621618456057,Very low,Very low
ETH,1995,48,34.1165308470872,Medium,Very high
ETH,1996,48,34.4188436923508,Medium,Very high
ETH,1997,48,35.1905385485543,Medium,Very high
ETH,1998,48,35.7229237618542,Medium,Very high
ETH,1999,48,35.7083042255121,Medium,Very high
ETH,2000,48,35.7358887756257,Medium,Very high
ETH,2001,48,35.4013429188622,Medium,Very high
ETH,2002,48,35.6432987192081,Medium,Very high
ETH,2003,48,35.3682203128659,Medium,Very high
ETH,2004,48,35.3133496804787,Medium,Very high
ETH,2005,48,34.7941681368478,Medium,Very high
ETH,2006,48,34.6445837725789,Medium,Very high
ETH,2007,48,34.9043410085978,Medium,Very high
ETH,2008,48,34.7662900124946,Medium,Very high
ETH,2009,48,34.7333402583681,Medium,Very high
ETH,2010,48,34.9721797237781,Medium,Very high
ETH,2011,48,35.1413121577658,Medium,Very high
ETH,2012,53,35.2257797010832,High,Very high
ETH,2013,56,35.522624501539,High,Very high
ETH,2014,54,35.9088236500697,High,Very high
ETH,2015,54,36.2182491167028,High,Very high
ETH,2016,53,37.1310436955491,High,Very high
ETH,2017,53,36.667323581663,High,Very high
ETH,2018,53,37.5082638222064,High,Very high
ETH,2019,53,37.7412246039707,High,Very high
ETH,2020,52,37.1545702534029,High,Very high
ETH,2021,52,37.1545702534029,High,Very high
ETH,2022,52,37.1545702534029,High,Very high
FIN,1995,0,68.7014067129439,Very low,Very low
FIN,1996,0,68.7531181572269,Very low,Very low
FIN,1997,0,69.0277573657223,Very low,Very low
FIN,1998,0,69.4112094369094,Very low,Very low
FIN,1999,0,69.697656047416,Very low,Very low
FIN,2000,0,69.8284024713049,Very low,Very low
FIN,2001,0,69.9991565694204,Very low,Very low
FIN,2002,0,70.2644663305267,Very low,Very low
FIN,2003,0,70.4416872983153,Very low,Very low
FIN,2004,0,70.5594112022466,Very low,Very low
FIN,2005,0,71.252078574914,Very low,Very low
FIN,2006,0,73.1134253623762,Very low,Very low
FIN,2007,0,73.1281939505812,Very low,Very low
FIN,2008,0,73.3319925103901,Very low,Very low
FIN,2009,0,73.1751378226778,Very low,Very low
FIN,2010,0,73.7923302806652,Very low,Very low
FIN,2011,0,73.9855063495803,Very low,Very low
FIN,2012,0,74.3845449629514,Very low,Very low
FIN,2013,8,74.4477784198091,Very low,Very low
FIN,2014,8,74.8080376558354,Very low,Very low
FIN,2015,7,73.7884782176296,Very low,Very low
FIN,2016,7,72.9258161508075,Very low,Very low
FIN,2017,7,72.9595018541595,Very low,Very low
FIN,2018,7,72.0128599377514,Very low,Very low
FIN,2019,7,71.8900128690746,Very low,Very low
FIN,2020,7,72.045436075393,Very low,Very low
FIN,2021,7,72.045436075393,Very low,Very low
FIN,2022,7,72.045436075393,Very low,Very low
FJI,1995,35,46.7682624755535,Medium,Medium
FJI,1996,35,46.7139591105622,Medium,Medium
FJI,1997,35,46.5727936104328,Medium,Medium
FJI,1998,35,46.3635568266869,Medium,Medium
FJI,1999,35,45.7821868746827,Medium,Medium
FJI,2000,35,45.0141946319039,Medium,Medium
FJI,2001,35,45.4034008383122,Medium,Medium
FJI,2002,35,46.1330672801348,Medium,Medium
FJI,2003,35,46.2367456759821,Medium,Medium
FJI,2004,35,46.1295547337545,Medium,Medium
FJI,2005,35,46.8134654009418,Medium,Medium
FJI,2006,35,48.7473149854714,Medium,Medium
FJI,2007,35,48.9296979654931,Medium,Medium
FJI,2008,35,48.7128291099093,Medium,Medium
FJI,2009,35,47.6000648228679,Medium,Medium
FJI,2010,35,47.8773590228967,Medium,Medium
FJI,2011,35,48.4773543239822,Medium,Medium
FJI,2012,42,48.4116400443735,Medium,Medium
FJI,2013,42,48.601803884159,Medium,Medium
FJI,2014,43,50.2168483660973,Medium,Low
FJI,2015,42,50.5399510251627,Medium,Low
FJI,2016,34,50.9507280701596,Low,Low
FJI,2017,33,51.3832346893658,Low,Low
FJI,2018,32,51.8911234457431,Low,Low
FJI,2019,32,51.8335890149198,Low,Low
FJI,2020,32,51.8110841657136,Low,Low
FJI,2021,32,51.8110841657136,Low,Low
FJI,2022,32,51.8110841657136,Low,Low
FRA,1995,26,62.86251247193,Low,Very low
FRA,1996,26,63.0355688197426,Low,Very low
FRA,1997,26,62.9953795361559,Low,Very low
FRA,1998,26,62.9790201015777,Low,Very low
FRA,1999,26,63.106993183089,Low,Very low
FRA,2000,26,63.9212322189197,Low,Very low
FRA,2001,26,64.0091651796547,Low,Very low
FRA,2002,26,63.9802998389084,Low,Very low
FRA,2003,26,64.0098771456212,Low,Very low
FRA,2004,26,64.3043190729343,Low,Very low
FRA,2005,26,64.421287844538,Low,Very low
FRA,2006,26,65.3877476253939,Low,Very low
FRA,2007,26,66.2962810255472,Low,Very low
FRA,2008,26,66.5130920123878,Low,Very low
FRA,2009,26,66.5837208115604,Low,Very low
FRA,2010,26,67.3913526228062,Low,Very low
FRA,2011,26,67.2855217414341,Low,Very low
FRA,2012,27,67.2781763117207,Low,Very low
FRA,2013,25,67.1288294083319,Low,Very low
FRA,2014,24,67.6609420835462,Low,Very low
FRA,2015,24,67.69055095514,Low,Very low
FRA,2016,24,67.0844342090764,Low,Very low
FRA,2017,24,67.3745580482355,Low,Very low
FRA,2018,24,67.1881326771938,Low,Very low
FRA,2019,24,67.8857786937372,Low,Very low
FRA,2020,24,66.937331961279,Low,Very low
FRA,2021,24,66.937331961279,Low,Very low
FRA,2022,24,66.937331961279,Low,Very low
FSM,1995,49,34.3935629770064,Medium,Very high
FSM,1996,49,34.4262116530122,Medium,Very high
FSM,1997,49,34.2921376923173,Medium,Very high
FSM,1998,49,34.1879755300044,Medium,Very high
FSM,1999,49,34.0628131531593,Medium,Very high
FSM,2000,49,34.3941367712082,Medium,Very high
FSM,2001,49,34.4812747095191,Medium,Very high
FSM,2002,49,34.554261073809,Medium,Very high
FSM,2003,49,34.6621090289228,Medium,Very high
FSM,2004,49,36.3170273216517,Medium,Very high
FSM,2005,49,36.8098593699928,Medium,Very high
FSM,2006,49,37.3127465694175,Medium,Very high
FSM,2007,49,37.364704610848,Medium,Very high
FSM,2008,49,37.1442864749173,Medium,Very high
FSM,2009,49,36.9352753992558,Medium,Very high
FSM,2010,49,36.965047941455,Medium,Very high
FSM,2011,49,36.7950968401564,Medium,Very high
FSM,2012,49,37.0217088629557,Medium,Very high
FSM,2013,48,37.335735146765,Medium,Very high
FSM,2014,47,37.8073928633052,Medium,Very high
FSM,2015,46,38.0321469673558,Medium,Very high
FSM,2016,45,38.2754912213119,Medium,Very high
FSM,2017,46,38.4160723801712,Medium,Very high
FSM,2018,44,38.3867998449305,Medium,Very high
FSM,2019,45,38.3978209268028,Medium,Very high
FSM,2020,44,38.4623895902844,Medium,Very high
FSM,2021,44,38.4623895902844,Medium,Very high
FSM,2022,44,38.4623895902844,Medium,Very high
GAB,1995,31,46.0433581104432,Low,Medium
GAB,1996,31,46.1231087522731,Low,Medium
GAB,1997,31,46.4866129166846,Low,Medium
GAB,1998,31,46.890502417698,Low,Medium
GAB,1999,31,47.0245453973317,Low,Medium
GAB,2000,31,47.3576103752588,Low,Medium
GAB,2001,31,47.5141824182906,Low,Medium
GAB,2002,31,47.6607087403032,Low,Medium
GAB,2003,31,47.5869694863043,Low,Medium
GAB,2004,31,47.0750600368518,Low,Medium
GAB,2005,31,48.6539616373634,Low,Medium
GAB,2006,31,44.0757413419263,Low,High
GAB,2007,31,43.8592539570662,Low,High
GAB,2008,31,43.5692985299529,Low,High
GAB,2009,31,43.4697316005031,Low,High
GAB,2010,31,43.3633022141235,Low,High
GAB,2011,31,43.3532624119961,Low,High
GAB,2012,32,43.6198943720167,Low,High
GAB,2013,37,43.556668585132,Medium,High
GAB,2014,37,43.9580576003957,Medium,High
GAB,2015,36,43.763131033302,Medium,High
GAB,2016,37,43.9069553656306,Medium,High
GAB,2017,37,43.7958589667131,Medium,High
GAB,2018,37,43.7109746029112,Medium,High
GAB,2019,37,43.4950700978332,Medium,High
GAB,2020,37,43.7046528235617,Medium,High
GAB,2021,37,43.7046528235617,Medium,High
GAB,2022,37,43.7046528235617,Medium,High
GBR,1995,18,65.5581534367935,Very low,Very low
GBR,1996,18,65.6734204010425,Very low,Very low
GBR,1997,18,65.9404214374269,Very low,Very low
GBR,1998,18,66.2088264370865,Very low,Very low
GBR,1999,18,66.5473144870486,Very low,Very low
GBR,2000,18,67.2317772310717,Very low,Very low
GBR,2001,18,67.1479619110445,Very low,Very low
GBR,2002,18,67.3049764043379,Very low,Very low
GBR,2003,18,67.1077712104075,Very low,Very low
GBR,2004,18,66.9321158423366,Very low,Very low
GBR,2005,18,66.7167860062476,Very low,Very low
GBR,2006,18,68.851478861457,Very low,Very low
GBR,2007,18,68.8195057482727,Very low,Very low
GBR,2008,18,68.6553341414679,Very low,Very low
GBR,2009,18,68.1286519055853,Very low,Very low
GBR,2010,18,69.3177482140105,Very low,Very low
GBR,2011,18,69.139139565933,Very low,Very low
GBR,2012,18,69.277536127085,Very low,Very low
GBR,2013,18,69.6254338587298,Very low,Very low
GBR,2014,18,70.9630884824178,Very low,Very low
GBR,2015,18,71.3533634049518,Very low,Very low
GBR,2016,17,70.4657876063205,Very low,Very low
GBR,2017,18,70.121874245412,Very low,Very low
GBR,2018,18,69.6581167901336,Very low,Very low
GBR,2019,18,69.9525554957399,Very low,Very low
GBR,2020,18,69.363564539084,Very low,Very low
GBR,2021,18,69.363564539084,Very low,Very low
GBR,2022,18,69.363564539084,Very low,Very low
GEO,1995,36,44.455864120076,Medium,High
GEO,1996,36,44.6693255597667,Medium,High
GEO,1997,36,44.9176644768589,Medium,High
GEO,1998,36,45.8411115967851,Medium,Medium
GEO,1999,36,46.2576435932585,Medium,Medium
GEO,2000,36,46.5940004638437,Medium,Medium
GEO,2001,36,46.5034151543253,Medium,Medium
GEO,2002,36,45.8685839700981,Medium,Medium
GEO,2003,36,46.773872463184,Medium,Medium
GEO,2004,36,48.0055980081714,Medium,Medium
GEO,2005,36,48.4211659983604,Medium,Medium
GEO,2006,36,48.0484524298796,Medium,Medium
GEO,2007,36,50.9296260025002,Medium,Low
GEO,2008,36,50.9797897923168,Medium,Low
GEO,2009,36,51.5864482813795,Medium,Low
GEO,2010,36,52.8355302300086,Medium,Low
GEO,2011,36,53.2840443333681,Medium,Low
GEO,2012,39,54.3284413118723,Medium,Low
GEO,2013,40,55.2596784906717,Medium,Low
GEO,2014,39,56.983906762539,Medium,Low
GEO,2015,38,56.7348584706637,Medium,Low
GEO,2016,37,56.9409640346762,Medium,Low
GEO,2017,36,57.2152948240349,Medium,Low
GEO,2018,36,57.7385622242571,Medium,Low
GEO,2019,35,57.903938971039,Medium,Low
GEO,2020,35,57.8204994637034,Medium,Low
GEO,2021,35,57.8204994637034,Medium,Low
GEO,2022,35,57.8204994637034,Medium,Low
GHA,1995,35,40.5204202886682,Medium,High
GHA,1996,35,40.4627430970068,Medium,High
GHA,1997,35,40.5914906233955,Medium,High
GHA,1998,35,40.5013121361202,Medium,High
GHA,1999,35,40.6299214507174,Medium,High
GHA,2000,35,40.8672320404929,Medium,High
GHA,2001,35,40.4006605051116,Medium,High
GHA,2002,35,40.247733842637,Medium,High
GHA,2003,35,41.0467231813237,Medium,High
GHA,2004,35,40.7096521283401,Medium,High
GHA,2005,35,40.785147548342,Medium,High
GHA,2006,35,41.0096013933787,Medium,High
GHA,2007,35,41.4183191318359,Medium,High
GHA,2008,35,42.0086261323815,Medium,High
GHA,2009,35,42.5940049991009,Medium,High
GHA,2010,35,42.8555888250788,Medium,High
GHA,2011,35,43.3050159428515,Medium,High
GHA,2012,36,43.1571607107469,Medium,High
GHA,2013,44,43.4491004088369,Medium,High
GHA,2014,43,43.2295130764866,Medium,High
GHA,2015,43,43.0826620499724,Medium,High
GHA,2016,43,43.6523933336504,Medium,High
GHA,2017,42,43.7768740683381,Medium,High
GHA,2018,42,43.7500687194689,Medium,High
GHA,2019,42,44.1703169259075,Medium,High
GHA,2020,42,43.9879337368164,Medium,High
GHA,2021,42,43.9879337368164,Medium,High
GHA,2022,42,43.9879337368164,Medium,High
GIN,1995,42,36.2276143848168,Medium,Very high
GIN,1996,42,36.4324608716443,Medium,Very high
GIN,1997,42,36.822302750145,Medium,Very high
GIN,1998,42,37.223186076045,Medium,Very high
GIN,1999,42,36.5418721854939,Medium,Very high
GIN,2000,42,36.1594871511261,Medium,Very high
GIN,2001,42,36.4013779508137,Medium,Very high
GIN,2002,42,36.8350168641572,Medium,Very high
GIN,2003,42,37.3988850616763,Medium,Very high
GIN,2004,42,37.3487036460831,Medium,Very high
GIN,2005,42,36.8471086840261,Medium,Very high
GIN,2006,42,34.4663829316209,Medium,Very high
GIN,2007,42,34.414213216598,Medium,Very high
GIN,2008,42,35.0416107322435,Medium,Very high
GIN,2009,42,35.092508046062,Medium,Very high
GIN,2010,42,35.0263652818635,Medium,Very high
GIN,2011,42,34.9512802333413,Medium,Very high
GIN,2012,44,35.5102891477585,Medium,Very high
GIN,2013,54,36.2052230112071,High,Very high
GIN,2014,54,37.2153627788786,High,Very high
GIN,2015,53,37.7050530199768,High,Very high
GIN,2016,51,37.9302580100119,High,Very high
GIN,2017,51,38.9446631938547,High,Very high
GIN,2018,51,38.6179774909283,High,Very high
GIN,2019,50,38.9680847570633,High,Very high
GIN,2020,51,39.0306684099602,High,Very high
GIN,2021,51,39.0306684099602,High,Very high
GIN,2022,50,39.0306684099602,High,Very high
GMB,1995,33,40.6917178342807,Low,High
GMB,1996,33,40.5982195506325,Low,High
GMB,1997,33,40.7017588586634,Low,High
GMB,1998,33,40.7286994983067,Low,High
GMB,1999,33,40.8705072595431,Low,High
GMB,2000,33,40.8957852770894,Low,High
GMB,2001,33,40.6922230177547,Low,High
GMB,2002,33,40.7825130400578,Low,High
GMB,2003,33,41.0363986695684,Low,High
GMB,2004,33,40.1317957433193,Low,High
GMB,2005,33,41.1974738855119,Low,High
GMB,2006,33,38.0608053119565,Low,Very high
GMB,2007,33,38.3563596536707,Low,Very high
GMB,2008,33,38.0407319032967,Low,Very high
GMB,2009,33,37.9655092032034,Low,Very high
GMB,2010,33,37.1529742727497,Low,Very high
GMB,2011,33,37.6220065142903,Low,Very high
GMB,2012,35,37.3967718586446,Medium,Very high
GMB,2013,44,37.0862518730739,Medium,Very high
GMB,2014,44,37.250185133522,Medium,Very high
GMB,2015,43,37.5878207342168,Medium,Very high
GMB,2016,40,37.0275194479107,Medium,Very high
GMB,2017,40,38.0560578093861,Medium,Very high
GMB,2018,40,38.1996948527734,Medium,Very high
GMB,2019,39,38.4926748059387,Medium,Very high
GMB,2020,40,39.1727668921844,Medium,Very high
GMB,2021,40,39.1727668921844,Medium,Very high
GMB,2022,40,39.1727668921844,Medium,Very high
GNB,1995,32,31.02086806737,Low,Very high
GNB,1996,32,30.9441461406249,Low,Very high
GNB,1997,32,30.6095889570447,Low,Very high
GNB,1998,32,30.2785192192947,Low,Very high
GNB,1999,32,31.1748270548954,Low,Very high
GNB,2000,32,32.0850567060942,Low,Very high
GNB,2001,32,32.1586380701466,Low,Very high
GNB,2002,32,31.6290098895881,Low,Very high
GNB,2003,32,32.1190525328036,Low,Very high
GNB,2004,32,32.5900342943222,Low,Very high
GNB,2005,32,33.1197855027574,Low,Very high
GNB,2006,32,29.8262529398608,Low,Very high
GNB,2007,32,29.5879596916665,Low,Very high
GNB,2008,32,29.2747408414678,Low,Very high
GNB,2009,32,29.3825812549851,Low,Very high
GNB,2010,32,28.2356268815118,Low,Very high
GNB,2011,32,28.5596015377316,Low,Very high
GNB,2012,33,29.0267851227868,Low,Very high
GNB,2013,46,29.1274161117713,Medium,Very high
GNB,2014,46,29.6145599617872,Medium,Very high
GNB,2015,46,29.940174716765,Medium,Very high
GNB,2016,45,30.1577836696324,Medium,Very high
GNB,2017,45,30.6571355378216,Medium,Very high
GNB,2018,45,30.4383947113993,Medium,Very high
GNB,2019,44,30.5738275941328,Medium,Very high
GNB,2020,44,30.5545507886348,Medium,Very high
GNB,2021,44,30.5545507886348,Medium,Very high
GNB,2022,44,30.5545507886348,Medium,Very high
GNQ,1995,35,40.3589438752089,Medium,High
GNQ,1996,35,40.5134917290515,Medium,High
GNQ,1997,35,40.429039161901,Medium,High
GNQ,1998,35,40.1046500999566,Medium,High
GNQ,1999,35,39.8706400557909,Medium,Very high
GNQ,2000,35,39.6397613474437,Medium,Very high
GNQ,2001,35,39.3607468056728,Medium,Very high
GNQ,2002,35,39.8467885606288,Medium,Very high
GNQ,2003,35,40.742520444135,Medium,High
GNQ,2004,35,40.5811025930696,Medium,High
GNQ,2005,35,41.5157590507949,Medium,High
GNQ,2006,35,39.2223347988721,Medium,Very high
GNQ,2007,35,39.5544281583898,Medium,Very high
GNQ,2008,35,39.7337563788748,Medium,Very high
GNQ,2009,35,39.6116460212943,Medium,Very high
GNQ,2010,35,39.732496892882,Medium,Very high
GNQ,2011,35,39.6452070151724,Medium,Very high
GNQ,2012,36,39.7144802258201,Medium,Very high
GNQ,2013,45,39.987083032533,Medium,Very high
GNQ,2014,44,39.8920423472918,Medium,Very high
GNQ,2015,44,39.6480493586432,Medium,Very high
GNQ,2016,44,39.8079981095749,Medium,Very high
GNQ,2017,44,39.436378520888,Medium,Very high
GNQ,2018,44,39.6036281496426,Medium,Very high
GNQ,2019,44,39.6346945157174,Medium,Very high
GNQ,2020,44,39.6602052441683,Medium,Very high
GNQ,2021,44,39.6602052441683,Medium,Very high
GNQ,2022,44,39.6602052441683,Medium,Very high
GRC,1995,32,54.1413452081439,Low,Low
GRC,1996,32,54.3463692089127,Low,Low
GRC,1997,32,54.8735896784933,Low,Low
GRC,1998,32,55.3056425241583,Low,Low
GRC,1999,32,55.5868064705549,Low,Low
GRC,2000,32,56.2396904056611,Low,Low
GRC,2001,32,56.6133060813676,Low,Low
GRC,2002,32,56.8980133450418,Low,Low
GRC,2003,32,56.9283003467832,Low,Low
GRC,2004,32,57.1307628795001,Low,Low
GRC,2005,32,56.884160811159,Low,Low
GRC,2006,32,58.0721703590523,Low,Low
GRC,2007,32,57.9964210719375,Low,Low
GRC,2008,32,57.8884274800611,Low,Low
GRC,2009,32,57.8015309433479,Low,Low
GRC,2010,32,57.9532590301572,Low,Low
GRC,2011,32,57.7231305019594,Low,Low
