ISO,year,base_year,currency,source,ver,gdp_defl
CZE,2025,2020,USD,WEO,Oct2022,1.27497133867204
CZE,2026,2020,USD,WEO,Oct2022,1.31037781993402
CZE,2027,2020,USD,WEO,Oct2022,1.34583644818095
DAC,1980,2020,USD,OECD,Feb2023,0.42486701
DAC,1981,2020,USD,OECD,Feb2023,0.41312667
DAC,1982,2020,USD,OECD,Feb2023,0.40485912
DAC,1983,2020,USD,OECD,Feb2023,0.40408319
DAC,1984,2020,USD,OECD,Feb2023,0.39573166
DAC,1985,2020,USD,OECD,Feb2023,0.39859635
DAC,1986,2020,USD,OECD,Feb2023,0.48524116
DAC,1987,2020,USD,OECD,Feb2023,0.55905394
DAC,1988,2020,USD,OECD,Feb2023,0.6008216
DAC,1989,2020,USD,OECD,Feb2023,0.60085725
DAC,1990,2020,USD,OECD,Feb2023,0.66277332
DAC,1991,2020,USD,OECD,Feb2023,0.68861004
DAC,1992,2020,USD,OECD,Feb2023,0.72635673
DAC,1993,2020,USD,OECD,Feb2023,0.70942959
DAC,1994,2020,USD,OECD,Feb2023,0.74279663
DAC,1995,2020,USD,OECD,Feb2023,0.82763343
DAC,1996,2020,USD,OECD,Feb2023,0.78411971
DAC,1997,2020,USD,OECD,Feb2023,0.73325977
DAC,1998,2020,USD,OECD,Feb2023,0.7186181
DAC,1999,2020,USD,OECD,Feb2023,0.72951879
DAC,2000,2020,USD,OECD,Feb2023,0.70309222
DAC,2001,2020,USD,OECD,Feb2023,0.66868566
DAC,2002,2020,USD,OECD,Feb2023,0.69337264
DAC,2003,2020,USD,OECD,Feb2023,0.78466189
DAC,2004,2020,USD,OECD,Feb2023,0.85156891
DAC,2005,2020,USD,OECD,Feb2023,0.87255375
DAC,2006,2020,USD,OECD,Feb2023,0.90036423
DAC,2007,2020,USD,OECD,Feb2023,0.97462776
DAC,2008,2020,USD,OECD,Feb2023,1.02054385
DAC,2009,2020,USD,OECD,Feb2023,0.98698626
DAC,2010,2020,USD,OECD,Feb2023,0.99535225
DAC,2011,2020,USD,OECD,Feb2023,1.05608493
DAC,2012,2020,USD,OECD,Feb2023,1.03213663
DAC,2013,2020,USD,OECD,Feb2023,1.04033009
DAC,2014,2020,USD,OECD,Feb2023,1.04413657
DAC,2015,2020,USD,OECD,Feb2023,0.94094243
DAC,2016,2020,USD,OECD,Feb2023,0.93403563
DAC,2017,2020,USD,OECD,Feb2023,0.95006705
DAC,2018,2020,USD,OECD,Feb2023,0.99198071
DAC,2019,2020,USD,OECD,Feb2023,0.97303907
DAC,2020,2020,USD,OECD,Feb2023,1
DAC,2021,2020,USD,OECD,Feb2023,1.05816774
DAC,2022,2020,USD,WEO,Oct2022,1.04747212881959
DAC,2023,2020,USD,WEO,Oct2022,1.07724910678513
DAC,2024,2020,USD,WEO,Oct2022,1.1073403903352
DAC,2025,2020,USD,WEO,Oct2022,1.1342829982377
DAC,2026,2020,USD,WEO,Oct2022,1.16168181441682
DAC,2027,2020,USD,WEO,Oct2022,1.18920593160976
DEU,1980,2020,USD,OECD,Feb2023,0.45745214
DEU,1981,2020,USD,OECD,Feb2023,0.38330089
DEU,1982,2020,USD,OECD,Feb2023,0.37320781
DEU,1983,2020,USD,OECD,Feb2023,0.36464881
DEU,1984,2020,USD,OECD,Feb2023,0.33361929
DEU,1985,2020,USD,OECD,Feb2023,0.32943491
DEU,1986,2020,USD,OECD,Feb2023,0.45990812
DEU,1987,2020,USD,OECD,Feb2023,0.56284711
DEU,1988,2020,USD,OECD,Feb2023,0.58582241
DEU,1989,2020,USD,OECD,Feb2023,0.56296894
DEU,1990,2020,USD,OECD,Feb2023,0.67722678
DEU,1991,2020,USD,OECD,Feb2023,0.6800653
DEU,1992,2020,USD,OECD,Feb2023,0.76052514
DEU,1993,2020,USD,OECD,Feb2023,0.74642438
DEU,1994,2020,USD,OECD,Feb2023,0.77598965
DEU,1995,2020,USD,OECD,Feb2023,0.89627181
DEU,1996,2020,USD,OECD,Feb2023,0.85860206
DEU,1997,2020,USD,OECD,Feb2023,0.74708773
DEU,1998,2020,USD,OECD,Feb2023,0.74134805
DEU,1999,2020,USD,OECD,Feb2023,0.7129869
DEU,2000,2020,USD,OECD,Feb2023,0.61374981
DEU,2001,2020,USD,OECD,Feb2023,0.60419107
DEU,2002,2020,USD,OECD,Feb2023,0.64457649
DEU,2003,2020,USD,OECD,Feb2023,0.78297178
DEU,2004,2020,USD,OECD,Feb2023,0.870518
DEU,2005,2020,USD,OECD,Feb2023,0.87443602
DEU,2006,2020,USD,OECD,Feb2023,0.886635
DEU,2007,2020,USD,OECD,Feb2023,0.98404866
DEU,2008,2020,USD,OECD,Feb2023,1.04628888
DEU,2009,2020,USD,OECD,Feb2023,1.02874729
DEU,2010,2020,USD,OECD,Feb2023,0.98474046
DEU,2011,2020,USD,OECD,Feb2023,1.04494172
DEU,2012,2020,USD,OECD,Feb2023,0.98035373
DEU,2013,2020,USD,OECD,Feb2023,1.03251832
DEU,2014,2020,USD,OECD,Feb2023,1.05112263
DEU,2015,2020,USD,OECD,Feb2023,0.89511459
DEU,2016,2020,USD,OECD,Feb2023,0.90420793
DEU,2017,2020,USD,OECD,Feb2023,0.9356295
DEU,2018,2020,USD,OECD,Feb2023,0.99890293
DEU,2019,2020,USD,OECD,Feb2023,0.96697846
DEU,2020,2020,USD,OECD,Feb2023,1
DEU,2021,2020,USD,OECD,Feb2023,1.06928637
DEU,2022,2020,USD,WEO,Oct2022,0.995275501858032
DEU,2023,2020,USD,WEO,Oct2022,1.02027107875105
DEU,2024,2020,USD,WEO,Oct2022,1.05813884405326
DEU,2025,2020,USD,WEO,Oct2022,1.08570403050934
DEU,2026,2020,USD,WEO,Oct2022,1.11186751778944
DEU,2027,2020,USD,WEO,Oct2022,1.13976923605479
DJI,1980,2020,USD,WEO_est,Oct2022,0.320104815714247
DJI,1981,2020,USD,WEO_est,Oct2022,0.329340286296071
DJI,1982,2020,USD,WEO_est,Oct2022,0.338842213090612
DJI,1983,2020,USD,WEO_est,Oct2022,0.348618283731399
DJI,1984,2020,USD,WEO_est,Oct2022,0.358676407650914
DJI,1985,2020,USD,WEO_est,Oct2022,0.369024722479802
DJI,1986,2020,USD,WEO_est,Oct2022,0.379671600630709
DJI,1987,2020,USD,WEO_est,Oct2022,0.390625656072065
DJI,1988,2020,USD,WEO_est,Oct2022,0.40189575129731
DJI,1989,2020,USD,WEO_est,Oct2022,0.413491004495187
DJI,1990,2020,USD,WEO_est,Oct2022,0.425420796926905
DJI,1991,2020,USD,WEO,Oct2022,0.437694780516149
DJI,1992,2020,USD,WEO,Oct2022,0.450002875559442
DJI,1993,2020,USD,WEO,Oct2022,0.470355616165795
DJI,1994,2020,USD,WEO,Oct2022,0.503088758110918
DJI,1995,2020,USD,WEO,Oct2022,0.52803156413828
DJI,1996,2020,USD,WEO,Oct2022,0.543793476918881
DJI,1997,2020,USD,WEO,Oct2022,0.560814007281983
DJI,1998,2020,USD,WEO,Oct2022,0.572870600684614
DJI,1999,2020,USD,WEO,Oct2022,0.58514777188443
DJI,2000,2020,USD,WEO,Oct2022,0.597080447594233
DJI,2001,2020,USD,WEO,Oct2022,0.609875500228245
DJI,2002,2020,USD,WEO,Oct2022,0.609709603854073
DJI,2003,2020,USD,WEO,Oct2022,0.621946042798586
DJI,2004,2020,USD,WEO,Oct2022,0.642220291754655
DJI,2005,2020,USD,WEO,Oct2022,0.662812201497905
DJI,2006,2020,USD,WEO,Oct2022,0.685683955591206
DJI,2007,2020,USD,WEO,Oct2022,0.720095167568691
DJI,2008,2020,USD,WEO,Oct2022,0.789816709424242
DJI,2009,2020,USD,WEO,Oct2022,0.80202038670547
DJI,2010,2020,USD,WEO,Oct2022,0.833312991842223
DJI,2011,2020,USD,WEO,Oct2022,0.875894849104622
DJI,2012,2020,USD,WEO,Oct2022,0.912789623112921
DJI,2013,2020,USD,WEO,Oct2022,0.934742576396364
DJI,2014,2020,USD,WEO,Oct2022,0.946599112769676
DJI,2015,2020,USD,WEO,Oct2022,0.963410749583919
DJI,2016,2020,USD,WEO,Oct2022,0.966504484060021
DJI,2017,2020,USD,WEO,Oct2022,0.97206990972376
DJI,2018,2020,USD,WEO,Oct2022,0.978145756276957
DJI,2019,2020,USD,WEO,Oct2022,0.982750638164099
DJI,2020,2020,USD,WEO,Oct2022,1
DJI,2021,2020,USD,WEO,Oct2022,1.0113765707335
DJI,2022,2020,USD,WEO,Oct2022,1.07892960145269
DJI,2023,2020,USD,WEO,Oct2022,1.09894556818803
DJI,2024,2020,USD,WEO,Oct2022,1.13142073654831
DJI,2025,2020,USD,WEO,Oct2022,1.15979679695584
DJI,2026,2020,USD,WEO,Oct2022,1.18868916238054
DJI,2027,2020,USD,WEO,Oct2022,1.21861578726603
DMA,1980,2020,USD,WEO,Oct2022,0.316435967603151
DMA,1981,2020,USD,WEO,Oct2022,0.320718062188837
DMA,1982,2020,USD,WEO,Oct2022,0.338052809265183
DMA,1983,2020,USD,WEO,Oct2022,0.362590282569232
DMA,1984,2020,USD,WEO,Oct2022,0.383135372071011
DMA,1985,2020,USD,WEO,Oct2022,0.412424849100251
DMA,1986,2020,USD,WEO,Oct2022,0.436970038806745
DMA,1987,2020,USD,WEO,Oct2022,0.462802324891233
DMA,1988,2020,USD,WEO,Oct2022,0.482904009110471
DMA,1989,2020,USD,WEO,Oct2022,0.523439779835844
DMA,1990,2020,USD,WEO,Oct2022,0.539476040638885
DMA,1991,2020,USD,WEO,Oct2022,0.582629100567824
DMA,1992,2020,USD,WEO,Oct2022,0.607375769750745
DMA,1993,2020,USD,WEO,Oct2022,0.625010517729271
DMA,1994,2020,USD,WEO,Oct2022,0.670515019529651
DMA,1995,2020,USD,WEO,Oct2022,0.677912399634463
DMA,1996,2020,USD,WEO,Oct2022,0.698142390390248
DMA,1997,2020,USD,WEO,Oct2022,0.70895168073567
DMA,1998,2020,USD,WEO,Oct2022,0.726007860051064
DMA,1999,2020,USD,WEO,Oct2022,0.745906719149978
DMA,2000,2020,USD,WEO,Oct2022,0.731046928019708
DMA,2001,2020,USD,WEO,Oct2022,0.746884818296491
DMA,2002,2020,USD,WEO,Oct2022,0.752804620637637
DMA,2003,2020,USD,WEO,Oct2022,0.729092142207677
DMA,2004,2020,USD,WEO,Oct2022,0.757010932287447
DMA,2005,2020,USD,WEO,Oct2022,0.745929534278649
DMA,2006,2020,USD,WEO,Oct2022,0.763632573690321
DMA,2007,2020,USD,WEO,Oct2022,0.77508281130705
DMA,2008,2020,USD,WEO,Oct2022,0.787148858034625
DMA,2009,2020,USD,WEO,Oct2022,0.850376902287179
DMA,2010,2020,USD,WEO,Oct2022,0.853329058076906
DMA,2011,2020,USD,WEO,Oct2022,0.867363659975937
DMA,2012,2020,USD,WEO,Oct2022,0.850400428659878
DMA,2013,2020,USD,WEO,Oct2022,0.880199969806333
DMA,2014,2020,USD,WEO,Oct2022,0.877373948318799
DMA,2015,2020,USD,WEO,Oct2022,0.938444666046526
DMA,2016,2020,USD,WEO,Oct2022,0.972283438158934
DMA,2017,2020,USD,WEO,Oct2022,0.943587952400953
DMA,2018,2020,USD,WEO,Oct2022,0.968864743244048
DMA,2019,2020,USD,WEO,Oct2022,1.01265357142857
DMA,2020,2020,USD,WEO,Oct2022,1
DMA,2021,2020,USD,WEO,Oct2022,1.01639450006791
DMA,2022,2020,USD,WEO,Oct2022,1.06938782634725
DMA,2023,2020,USD,WEO,Oct2022,1.11952716030656
DMA,2024,2020,USD,WEO,Oct2022,1.14192894321672
DMA,2025,2020,USD,WEO,Oct2022,1.16584316837056
DMA,2026,2020,USD,WEO,Oct2022,1.18801202171283
DMA,2027,2020,USD,WEO,Oct2022,1.21231490441332
DNK,1980,2020,USD,OECD,Feb2023,0.40027318
DNK,1981,2020,USD,OECD,Feb2023,0.35071633
DNK,1982,2020,USD,OECD,Feb2023,0.33005562
DNK,1983,2020,USD,OECD,Feb2023,0.32297711
DNK,1984,2020,USD,OECD,Feb2023,0.30222259
DNK,1985,2020,USD,OECD,Feb2023,0.30807154
DNK,1986,2020,USD,OECD,Feb2023,0.41283228
DNK,1987,2020,USD,OECD,Feb2023,0.51155557
DNK,1988,2020,USD,OECD,Feb2023,0.54028286
DNK,1989,2020,USD,OECD,Feb2023,0.52212145
DNK,1990,2020,USD,OECD,Feb2023,0.63301584
DNK,1991,2020,USD,OECD,Feb2023,0.62886931
DNK,1992,2020,USD,OECD,Feb2023,0.676803
DNK,1993,2020,USD,OECD,Feb2023,0.63412227
DNK,1994,2020,USD,OECD,Feb2023,0.65640349
DNK,1995,2020,USD,OECD,Feb2023,0.75457206
DNK,1996,2020,USD,OECD,Feb2023,0.74388476
DNK,1997,2020,USD,OECD,Feb2023,0.66626554
DNK,1998,2020,USD,OECD,Feb2023,0.66525501
DNK,1999,2020,USD,OECD,Feb2023,0.64894734
DNK,2000,2020,USD,OECD,Feb2023,0.57693476
DNK,2001,2020,USD,OECD,Feb2023,0.57491234
DNK,2002,2020,USD,OECD,Feb2023,0.62100494
DNK,2003,2020,USD,OECD,Feb2023,0.75554037
DNK,2004,2020,USD,OECD,Feb2023,0.8472285
DNK,2005,2020,USD,OECD,Feb2023,0.87058428
DNK,2006,2020,USD,OECD,Feb2023,0.89662166
DNK,2007,2020,USD,OECD,Feb2023,1.00283837
DNK,2008,2020,USD,OECD,Feb2023,1.09993254
DNK,2009,2020,USD,OECD,Feb2023,1.06867299
DNK,2010,2020,USD,OECD,Feb2023,1.0491537
DNK,2011,2020,USD,OECD,Feb2023,1.10739092
DNK,2012,2020,USD,OECD,Feb2023,1.04954265
DNK,2013,2020,USD,OECD,Feb2023,1.09147215
DNK,2014,2020,USD,OECD,Feb2023,1.10242785
DNK,2015,2020,USD,OECD,Feb2023,0.92500628
DNK,2016,2020,USD,OECD,Feb2023,0.92657967
DNK,2017,2020,USD,OECD,Feb2023,0.95592026
DNK,2018,2020,USD,OECD,Feb2023,1.00531695
DNK,2019,2020,USD,OECD,Feb2023,0.9587428
DNK,2020,2020,USD,OECD,Feb2023,1
DNK,2021,2020,USD,OECD,Feb2023,1.05505894
DNK,2022,2020,USD,WEO,Oct2022,1.01194115415631
DNK,2023,2020,USD,WEO,Oct2022,1.02477406028603
DNK,2024,2020,USD,WEO,Oct2022,1.05415294680079
DNK,2025,2020,USD,WEO,Oct2022,1.08449695124114
DNK,2026,2020,USD,WEO,Oct2022,1.11471174816588
DNK,2027,2020,USD,WEO,Oct2022,1.14617325543416
DOM,1980,2020,USD,WEO,Oct2022,0.578922108368024
DOM,1981,2020,USD,WEO,Oct2022,0.620849288704894
DOM,1982,2020,USD,WEO,Oct2022,0.575409150651691
DOM,1983,2020,USD,WEO,Oct2022,0.569209544820739
DOM,1984,2020,USD,WEO,Oct2022,0.883564381851514
DOM,1985,2020,USD,WEO,Oct2022,0.39435976449199
DOM,1986,2020,USD,WEO,Oct2022,0.462749514680141
DOM,1987,2020,USD,WEO,Oct2022,0.442281928178836
DOM,1988,2020,USD,WEO,Oct2022,0.396455910132044
DOM,1989,2020,USD,WEO,Oct2022,0.428877855106825
DOM,1990,2020,USD,WEO,Oct2022,0.422246762033766
DOM,1991,2020,USD,WEO,Oct2022,0.517282256314828
DOM,1992,2020,USD,WEO,Oct2022,0.545910436045346
DOM,1993,2020,USD,WEO,Oct2022,0.573131751612978
DOM,1994,2020,USD,WEO,Oct2022,0.625396632913268
DOM,1995,2020,USD,WEO,Oct2022,0.672245382072733
DOM,1996,2020,USD,WEO,Oct2022,0.695519872157856
DOM,1997,2020,USD,WEO,Oct2022,0.700919310944126
DOM,1998,2020,USD,WEO,Oct2022,0.711126117363143
DOM,1999,2020,USD,WEO,Oct2022,0.68565624130714
DOM,2000,2020,USD,WEO,Oct2022,0.719303432309417
DOM,2001,2020,USD,WEO,Oct2022,0.739465949699665
DOM,2002,2020,USD,WEO,Oct2022,0.753180983182113
DOM,2003,2020,USD,WEO,Oct2022,0.602887086545976
DOM,2004,2020,USD,WEO,Oct2022,0.614769109859678
DOM,2005,2020,USD,WEO,Oct2022,0.897346130127006
DOM,2006,2020,USD,WEO,Oct2022,0.868813933022676
DOM,2007,2020,USD,WEO,Oct2022,0.938016652092511
DOM,2008,2020,USD,WEO,Oct2022,0.994206002979833
DOM,2009,2020,USD,WEO,Oct2022,0.987197638119651
DOM,2010,2020,USD,WEO,Oct2022,1.01684621553039
DOM,2011,2020,USD,WEO,Oct2022,1.06215063118345
DOM,2012,2020,USD,WEO,Oct2022,1.08138961899511
DOM,2013,2020,USD,WEO,Oct2022,1.06525720938629
DOM,2014,2020,USD,WEO,Oct2022,1.06655045572489
DOM,2015,2020,USD,WEO,Oct2022,1.0566242721941
DOM,2016,2020,USD,WEO,Oct2022,1.05354049547342
DOM,2017,2020,USD,WEO,Oct2022,1.06374849887988
DOM,2018,2020,USD,WEO,Oct2022,1.06320062016497
DOM,2019,2020,USD,WEO,Oct2022,1.0522794318513
DOM,2020,2020,USD,WEO,Oct2022,1
DOM,2021,2020,USD,WEO,Oct2022,1.06899075536639
DOM,2022,2020,USD,WEO,Oct2022,1.20550678204797
DOM,2023,2020,USD,WEO,Oct2022,1.25535425506682
DOM,2024,2020,USD,WEO,Oct2022,1.28323707227556
DOM,2025,2020,USD,WEO,Oct2022,1.30629728954317
DOM,2026,2020,USD,WEO,Oct2022,1.33104217590819
DOM,2027,2020,USD,WEO,Oct2022,1.35774615776975
DZA,1980,2020,USD,WEO,Oct2022,0.80544321157278
DZA,1981,2020,USD,WEO,Oct2022,0.819396891349245
DZA,1982,2020,USD,WEO,Oct2022,0.777191011083905
DZA,1983,2020,USD,WEO,Oct2022,0.782639468813735
DZA,1984,2020,USD,WEO,Oct2022,0.803259727494161
DZA,1985,2020,USD,WEO,Oct2022,0.902700819805803
DZA,1986,2020,USD,WEO,Oct2022,0.910472632544256
DZA,1987,2020,USD,WEO,Oct2022,0.943189924172243
DZA,1988,2020,USD,WEO,Oct2022,0.784719532772516
DZA,1989,2020,USD,WEO,Oct2022,0.761735126801754
DZA,1990,2020,USD,WEO,Oct2022,0.889895759681031
DZA,1991,2020,USD,WEO,Oct2022,0.679180919831255
DZA,1992,2020,USD,WEO,Oct2022,0.704967516338854
DZA,1993,2020,USD,WEO,Oct2022,0.745650191674487
DZA,1994,2020,USD,WEO,Oct2022,0.626381008377673
DZA,1995,2020,USD,WEO,Oct2022,0.598052864092079
DZA,1996,2020,USD,WEO,Oct2022,0.642929481613449
DZA,1997,2020,USD,WEO,Oct2022,0.652692489413763
DZA,1998,2020,USD,WEO,Oct2022,0.62114934788627
DZA,1999,2020,USD,WEO,Oct2022,0.610095116347939
DZA,2000,2020,USD,WEO,Oct2022,0.658804068095024
DZA,2001,2020,USD,WEO,Oct2022,0.639568869331871
DZA,2002,2020,USD,WEO,Oct2022,0.627955655839372
DZA,2003,2020,USD,WEO,Oct2022,0.700363665256467
DZA,2004,2020,USD,WEO,Oct2022,0.844329122455402
DZA,2005,2020,USD,WEO,Oct2022,0.964217845418182
DZA,2006,2020,USD,WEO,Oct2022,1.07531903682464
DZA,2007,2020,USD,WEO,Oct2022,1.19978634127997
DZA,2008,2020,USD,WEO,Oct2022,1.48495234018765
DZA,2009,2020,USD,WEO,Oct2022,1.17239058578897
DZA,2010,2020,USD,WEO,Oct2022,1.32935344749973
DZA,2011,2020,USD,WEO,Oct2022,1.60293022606494
DZA,2012,2020,USD,WEO,Oct2022,1.62027796316553
DZA,2013,2020,USD,WEO,Oct2022,1.58139318928411
DZA,2014,2020,USD,WEO,Oct2022,1.5529526065612
DZA,2015,2020,USD,WEO,Oct2022,1.16253108889259
DZA,2016,2020,USD,WEO,Oct2022,1.08613546632847
DZA,2017,2020,USD,WEO,Oct2022,1.13922943320655
DZA,2018,2020,USD,WEO,Oct2022,1.15988123459516
DZA,2019,2020,USD,WEO,Oct2022,1.12422075323277
DZA,2020,2020,USD,WEO,Oct2022,1
DZA,2021,2020,USD,WEO,Oct2022,1.08478143865096
DZA,2022,2020,USD,WEO,Oct2022,1.19213458554509
DZA,2023,2020,USD,WEO,Oct2022,1.1815327465011
DZA,2024,2020,USD,WEO,Oct2022,1.19752500941176
DZA,2025,2020,USD,WEO,Oct2022,1.22842508481253
DZA,2026,2020,USD,WEO,Oct2022,1.26503980451539
DZA,2027,2020,USD,WEO,Oct2022,1.29303685867773
ECU,1980,2020,USD,WEO,Oct2022,0.458169043138975
ECU,1981,2020,USD,WEO,Oct2022,0.451524099938808
ECU,1982,2020,USD,WEO,Oct2022,0.445419671724875
ECU,1983,2020,USD,WEO,Oct2022,0.402746294020756
ECU,1984,2020,USD,WEO,Oct2022,0.411345225686618
ECU,1985,2020,USD,WEO,Oct2022,0.460790410419227
ECU,1986,2020,USD,WEO,Oct2022,0.327945779790594
ECU,1987,2020,USD,WEO,Oct2022,0.325903305655231
ECU,1988,2020,USD,WEO,Oct2022,0.28050947046179
ECU,1989,2020,USD,WEO,Oct2022,0.274517666159477
ECU,1990,2020,USD,WEO,Oct2022,0.270637396515048
ECU,1991,2020,USD,WEO,Oct2022,0.288909913699316
ECU,1992,2020,USD,WEO,Oct2022,0.304868127380765
ECU,1993,2020,USD,WEO,Oct2022,0.349163306601548
ECU,1994,2020,USD,WEO,Oct2022,0.403843104123208
ECU,1995,2020,USD,WEO,Oct2022,0.428954301267473
ECU,1996,2020,USD,WEO,Oct2022,0.441239507717439
ECU,1997,2020,USD,WEO,Oct2022,0.475267249100308
ECU,1998,2020,USD,WEO,Oct2022,0.468155054182224
ECU,1999,2020,USD,WEO,Oct2022,0.353101721244491
ECU,2000,2020,USD,WEO,Oct2022,0.324143756034049
ECU,2001,2020,USD,WEO,Oct2022,0.416230806681246
ECU,2002,2020,USD,WEO,Oct2022,0.466539517458325
ECU,2003,2020,USD,WEO,Oct2022,0.515961103510438
ECU,2004,2020,USD,WEO,Oct2022,0.537953302090048
ECU,2005,2020,USD,WEO,Oct2022,0.57954681711324
ECU,2006,2020,USD,WEO,Oct2022,0.625913695362092
ECU,2007,2020,USD,WEO,Oct2022,0.667544063774117
ECU,2008,2020,USD,WEO,Oct2022,0.759983121014678
ECU,2009,2020,USD,WEO,Oct2022,0.764968156403944
ECU,2010,2020,USD,WEO,Oct2022,0.822067546353118
ECU,2011,2020,USD,WEO,Oct2022,0.868627809192171
ECU,2012,2020,USD,WEO,Oct2022,0.911931640645252
ECU,2013,2020,USD,WEO,Oct2022,0.940150487805919
ECU,2014,2020,USD,WEO,Oct2022,0.968635806738222
ECU,2015,2020,USD,WEO,Oct2022,0.944505134665694
ECU,2016,2020,USD,WEO,Oct2022,0.962469165434029
ECU,2017,2020,USD,WEO,Oct2022,0.981204666818673
ECU,2018,2020,USD,WEO,Oct2022,0.999053022414648
ECU,2019,2020,USD,WEO,Oct2022,1.00400387708856
ECU,2020,2020,USD,WEO,Oct2022,1
ECU,2021,2020,USD,WEO,Oct2022,1.02579835766239
ECU,2022,2020,USD,WEO,Oct2022,1.08469614344117
ECU,2023,2020,USD,WEO,Oct2022,1.10056253712717
ECU,2024,2020,USD,WEO,Oct2022,1.10891445481705
ECU,2025,2020,USD,WEO,Oct2022,1.1152577584852
ECU,2026,2020,USD,WEO,Oct2022,1.12163948196421
ECU,2027,2020,USD,WEO,Oct2022,1.12806103514609
EGY,1980,2020,USD,WEO,Oct2022,0.383113383140393
EGY,1981,2020,USD,WEO,Oct2022,0.410523550735838
EGY,1982,2020,USD,WEO,Oct2022,0.452698859201509
EGY,1983,2020,USD,WEO,Oct2022,0.508217293988049
EGY,1984,2020,USD,WEO,Oct2022,0.529002787717107
EGY,1985,2020,USD,WEO,Oct2022,0.574179285877208
EGY,1986,2020,USD,WEO,Oct2022,0.606842779257744
EGY,1987,2020,USD,WEO,Oct2022,0.832550541796975
EGY,1988,2020,USD,WEO,Oct2022,0.957577735321877
EGY,1989,2020,USD,WEO,Oct2022,1.1591684329308
EGY,1990,2020,USD,WEO,Oct2022,0.943323288234893
EGY,1991,2020,USD,WEO,Oct2022,0.465686465891267
EGY,1992,2020,USD,WEO,Oct2022,0.423425472698904
EGY,1993,2020,USD,WEO,Oct2022,0.46141013050634
EGY,1994,2020,USD,WEO,Oct2022,0.487787790644856
EGY,1995,2020,USD,WEO,Oct2022,0.541311071819839
EGY,1996,2020,USD,WEO,Oct2022,0.580333147408807
EGY,1997,2020,USD,WEO,Oct2022,0.614612899971861
EGY,1998,2020,USD,WEO,Oct2022,0.638929761113555
EGY,1999,2020,USD,WEO,Oct2022,0.641633996688477
EGY,2000,2020,USD,WEO,Oct2022,0.671084602846835
EGY,2001,2020,USD,WEO,Oct2022,0.632899718278654
EGY,2002,2020,USD,WEO,Oct2022,0.541318999339512
EGY,2003,2020,USD,WEO,Oct2022,0.494941468992572
EGY,2004,2020,USD,WEO,Oct2022,0.462598542208442
EGY,2005,2020,USD,WEO,Oct2022,0.503036903251888
EGY,2006,2020,USD,WEO,Oct2022,0.564725145452417
EGY,2007,2020,USD,WEO,Oct2022,0.640161522561931
EGY,2008,2020,USD,WEO,Oct2022,0.744489243868148
EGY,2009,2020,USD,WEO,Oct2022,0.825842298494471
EGY,2010,2020,USD,WEO,Oct2022,0.910994246356706
EGY,2011,2020,USD,WEO,Oct2022,0.964085688595153
EGY,2012,2020,USD,WEO,Oct2022,1.06127309758979
EGY,2013,2020,USD,WEO,Oct2022,1.06139488829258
EGY,2014,2020,USD,WEO,Oct2022,1.09333269290851
EGY,2015,2020,USD,WEO,Oct2022,1.13781342498691
EGY,2016,2020,USD,WEO,Oct2022,1.09099217438024
EGY,2017,2020,USD,WEO,Oct2022,0.739586951070769
EGY,2018,2020,USD,WEO,Oct2022,0.751061481098101
EGY,2019,2020,USD,WEO,Oct2022,0.860014589395092
EGY,2020,2020,USD,WEO,Oct2022,1
EGY,2021,2020,USD,WEO,Oct2022,1.07104888104486
EGY,2022,2020,USD,WEO,Oct2022,1.11378760876985
EGY,2023,2020,USD,WEO,Oct2022,1.07217327899016
EGY,2024,2020,USD,WEO,Oct2022,1.10479585847152
EGY,2025,2020,USD,WEO,Oct2022,1.14306026683365
EGY,2026,2020,USD,WEO,Oct2022,1.17873679960317
EGY,2027,2020,USD,WEO,Oct2022,1.21458533500861
ERI,1980,2020,USD,WEO_est,Oct2022,0.496762961980195
ERI,1981,2020,USD,WEO_est,Oct2022,0.507944407914593
ERI,1982,2020,USD,WEO_est,Oct2022,0.5193775327034
ERI,1983,2020,USD,WEO_est,Oct2022,0.53106800128889
ERI,1984,2020,USD,WEO_est,Oct2022,0.543021606123337
ERI,1985,2020,USD,WEO_est,Oct2022,0.55524427003909
ERI,1986,2020,USD,WEO_est,Oct2022,0.567742049183249
ERI,1987,2020,USD,WEO_est,Oct2022,0.58052113601839
ERI,1988,2020,USD,WEO_est,Oct2022,0.593587862390844
ERI,1989,2020,USD,WEO_est,Oct2022,0.606948702668028
ERI,1990,2020,USD,WEO_est,Oct2022,0.620610276946399
ERI,1991,2020,USD,WEO_est,Oct2022,0.63457935433161
ERI,1992,2020,USD,WEO,Oct2022,0.648862856292505
ERI,1993,2020,USD,WEO,Oct2022,0.354753914662656
ERI,1994,2020,USD,WEO,Oct2022,0.33966635861535
ERI,1995,2020,USD,WEO,Oct2022,0.370279796602466
ERI,1996,2020,USD,WEO,Oct2022,0.406718022486024
ERI,1997,2020,USD,WEO,Oct2022,0.386705059147228
ERI,1998,2020,USD,WEO,Oct2022,0.399679947164941
ERI,1999,2020,USD,WEO,Oct2022,0.39128664470806
ERI,2000,2020,USD,WEO,Oct2022,0.397728612139453
ERI,2001,2020,USD,WEO,Oct2022,0.38911077784427
ERI,2002,2020,USD,WEO,Oct2022,0.366075844755423
ERI,2003,2020,USD,WEO,Oct2022,0.448743163676175
